month,day,hour,temperature_2m,dew_point_2m,rain,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,month,day,hour
1,15,9,-0.681,-2.7310002,0,13.746156,315.0001,23.039999,1,1,15,9
1,15,10,0.719,-1.781,0,13.044722,309.40063,24.84,1,1,15,10
1,15,11,2.169,-1.181,0,13.551501,309.61066,25.199999,1,1,15,11
1,15,12,3.169,-1.331,0,15.9134655,322.3523,29.16,1,1,15,12
1,15,13,3.5189998,-3.931,0,15.978484,337.4794,29.88,1,1,15,13
1,15,14,3.169,-4.7809997,0,14.168641,332.78397,29.88,1,1,15,14
1,15,15,2.5189998,-4.4309998,0,10.233123,320.7106,25.56,1,1,15,15
1,15,16,0.569,-4.631,0,7.7043357,307.40543,17.64,1,1,15,16
1,15,17,-1.031,-5.831,0,9.178235,311.82007,15.119999,0,1,15,17
1,15,18,-1.8809999,-6.881,0,10.009036,322.3057,16.919998,0,1,15,18
1,15,19,-2.381,-7.481,0,9.387651,327.52884,17.28,0,1,15,19
1,15,20,-2.931,-7.1809998,0,8.209263,322.12494,15.84,0,1,15,20
1,15,21,-3.2310002,-6.4309998,0,7.42159,320.90613,13.32,0,1,15,21
1,15,22,-3.4810002,-5.831,0,7.145796,319.0857,12.24,0,1,15,22
1,15,23,-3.331,-5.4309998,0,7.7043357,322.59457,12.599999,0,1,15,23
1,16,0,-3.431,-5.4309998,0,6.6087217,330.64233,12.599999,0,1,16,0
1,16,1,-3.4810002,-5.131,0,5.991594,327.26477,11.879999,0,1,16,1
1,16,2,-3.9810002,-5.4309998,0,6.8777895,312.8789,9.72,0,1,16,2
1,16,3,-3.2810001,-4.9309998,0,5.904439,307.56866,9.36,0,1,16,3
1,16,4,-3.331,-5.0309997,0,6.792466,302.00534,9.72,0,1,16,4
1,16,5,-3.331,-5.0309997,0,6.4096174,321.8427,9.72,0,1,16,5
1,16,6,-4.081,-5.6809998,0,8.14587,315.0001,10.799999,0,1,16,6
1,16,7,-4.231,-5.881,0,7.6367526,315.0001,11.5199995,0,1,16,7
1,16,8,-4.231,-5.9309998,0,7.289445,327.09476,10.799999,1,1,16,8
1,16,9,-2.5310001,-4.981,0,4.829907,333.43503,10.440001,1,1,16,9
1,16,10,0.069,-4.881,0,4.452954,284.03625,10.440001,1,1,16,10
1,16,11,2.2189999,-5.381,0,4.198285,239.0363,11.5199995,1,1,16,11
1,16,12,3.169,-6.2809997,0,5.991594,237.26477,14.759999,1,1,16,12
1,16,13,3.569,-4.481,0,5.8603754,222.5104,14.4,1,1,16,13
1,16,14,3.4689999,-4.381,0,7.2,233.13002,15.84,1,1,16,14
1,16,15,2.7189999,-3.831,0,3.6,216.86998,15.119999,1,1,16,15
1,16,16,-0.331,-3.4810002,0,9,196.26028,10.799999,1,1,16,16
1,16,17,2.2689998,-3.681,0,6.12,180,10.799999,0,1,16,17
1,16,18,2.5189998,-4.081,0,5.315336,151.69934,7.2,0,1,16,18
1,16,19,-0.13100001,-3.2310002,0,11.753877,207.3498,15.119999,0,1,16,19
1,16,20,3.119,-1.331,0,11.966953,201.16133,19.44,0,1,16,20
1,16,21,2.9689999,-1.481,0,11.27553,196.69933,21.24,0,1,16,21
1,16,22,2.4689999,-1.8809999,0,7.289444,200.22495,18.72,0,1,16,22
1,16,23,1.319,-1.781,0,9.605998,192.99461,11.5199995,0,1,16,23
1,17,0,1.919,-1.431,0,6.87779,173.99109,11.5199995,0,1,17,0
1,17,1,1.219,-1.231,0,8.78872,145.0079,11.879999,0,1,17,1
1,17,2,1.119,-1.181,0,6.9899354,101.88863,11.159999,0,1,17,2
1,17,3,0.969,-1.281,0,5.815978,68.19853,9.72,0,1,17,3
1,17,4,0.719,-1.581,0,7.729527,62.24156,12.959999,0,1,17,4
1,17,5,0.86899996,-1.9309999,0,9.504273,65.37646,15.84,0,1,17,5
1,17,6,0.819,-2.2310002,0,10.990322,58.392544,18.72,0,1,17,6
1,17,7,0.569,-2.5310001,0,12.096214,53.471054,20.519999,0,1,17,7
1,17,8,0.36900002,-2.7310002,0,12.88981,54.090195,21.24,1,1,17,8
1,17,9,0.719,-2.5310001,0,15.192682,53.67309,25.56,1,1,17,9
1,17,10,1.169,-1.9810001,0,13.246826,47.20262,25.56,1,1,17,10
1,17,11,1.8690001,-1.481,0,13.276144,40.601215,23.759998,1,1,17,11
1,17,12,2.2689998,-1.281,0,14.480773,34.8754,25.919998,1,1,17,12
1,17,13,2.2689998,-1.3809999,0,17.068707,27.645891,30.239998,1,1,17,13
1,17,14,2.2689998,-1.531,0,16.267857,24.863682,30.239998,1,1,17,14
1,17,15,2.019,-1.331,0,17.068707,27.645891,29.519999,1,1,17,15
1,17,16,1.519,-1.031,0,16.981165,21.124796,29.88,1,1,17,16
1,17,17,1.569,-0.8809999,0,16.854767,19.983198,30.239998,0,1,17,17
1,17,18,1.569,-0.73099995,0,17.76081,17.700521,30.599998,0,1,17,18
1,17,19,1.519,-0.63100004,0,18.899143,17.744766,32.760002,0,1,17,19
1,17,20,1.319,-1.1309999,0,20.150354,18.758749,34.92,0,1,17,20
1,17,21,0.969,-2.131,0,20.275385,16.504446,35.28,0,1,17,21
1,17,22,0.069,-3.2310002,0,21.566975,14.500209,37.079998,0,1,17,22
1,17,23,-1.3809999,-4.1809998,0,21.915693,14.264554,37.8,0,1,17,23
1,18,0,-2.0310001,-4.831,0,22.702845,14.697369,38.88,0,1,18,0
1,18,1,-1.681,-5.581,0,24.149532,10.304792,41.399998,0,1,18,1
1,18,2,-2.131,-8.581,0,24.387177,8.488864,41.760002,0,1,18,2
1,18,3,-2.681,-9.581,0,23.110207,4.467085,42.12,0,1,18,3
1,18,4,-3.2310002,-9.531,0,20.5484,3.0127327,39.6,0,1,18,4
1,18,5,-3.7810001,-9.581,0,19.443333,1.0608971,35.28,0,1,18,5
1,18,6,-3.9810002,-9.581,0,18.374111,2.2457027,33.48,0,1,18,6
1,18,7,-3.9810002,-9.6310005,0,17.313717,3.5762644,31.319998,0,1,18,7
1,18,8,-3.831,-9.781,0,16.62249,355.03033,29.519999,1,1,18,8
1,18,9,-2.581,-8.1310005,0,17.873556,350.72748,29.88,1,1,18,9
1,18,10,-0.531,-5.581,0,15.725037,344.05453,30.599998,1,1,18,10
1,18,11,1.169,-4.581,0,13.570615,338.19852,26.28,1,1,18,11
1,18,12,2.369,-3.7810001,0,14.658676,335.32315,27.359999,1,1,18,12
1,18,13,2.7689998,-6.0309997,0,15.175612,337.69376,30.239998,1,1,18,13
1,18,14,2.569,-4.4309998,0,14.372974,337.93204,28.8,1,1,18,14
1,18,15,2.069,-3.831,0,11.4862,327.8043,26.28,1,1,18,15
1,18,16,0.169,-4.1809998,0,8.714677,321.70978,19.8,1,1,18,16
1,18,17,-1.6309999,-4.631,0,9.686609,318.01288,16.199999,0,1,18,17
1,18,18,-2.081,-4.731,0,10.296251,323.53067,17.64,0,1,18,18
1,18,19,-2.581,-5.081,0,9.793059,323.97253,17.28,0,1,18,19
1,18,20,-2.931,-5.581,0,9.290511,324.46225,16.56,0,1,18,20
1,18,21,-3.581,-5.981,0,7.653705,318.81415,15.4800005,0,1,18,21
1,18,22,-3.7810001,-5.981,0,7.42159,309.09384,12.24,0,1,18,22
1,18,23,-3.681,-5.881,0,7.729527,297.75842,12.24,0,1,18,23
1,19,0,-3.381,-5.6809998,0,9.028754,293.49857,14.759999,0,1,19,0
1,19,1,-2.7310002,-4.9309998,0,10.495713,300.96368,17.64,0,1,19,1
1,19,2,-2.881,-4.9309998,0,10.086427,304.82455,17.64,0,1,19,2
1,19,3,-2.881,-4.831,0,10.296251,306.46933,16.919998,0,1,19,3
1,19,4,-2.7310002,-4.631,0,10.739832,309.55963,17.64,0,1,19,4
1,19,5,-2.681,-4.5309997,0,9.931042,313.53125,17.64,0,1,19,5
1,19,6,-2.831,-4.631,0,9.449572,310.36444,16.919998,0,1,19,6
1,19,7,-3.081,-4.7809997,0,8.404285,313.26434,15.4800005,0,1,19,7
1,19,8,-3.381,-5.0309997,0,7.653705,311.18582,14.04,1,1,19,8
1,19,9,-1.9810001,-4.231,0,7.8954163,294.22772,12.24,1,1,19,9
1,19,10,0.419,-3.681,0,8.669949,274.76355,15.4800005,1,1,19,10
1,19,11,2.2689998,-3.2810001,0,6.87779,263.9911,16.199999,1,1,19,11
1,19,12,3.5189998,-2.681,0,7.342588,258.6901,16.56,1,1,19,12
1,19,13,4.2190003,-1.9810001,0,7.628263,250.70985,16.56,1,1,19,13
1,19,14,4.269,-1.531,0,8.699793,245.55606,17.28,1,1,19,14
1,19,15,3.669,-0.43100002,0,8.209263,232.12495,17.28,1,1,19,15
1,19,16,0.819,-1.081,0,8.891343,238.24055,14.04,1,1,19,16
1,19,17,-0.681,-2.5310001,0,11.269782,243.43501,15.4800005,0,1,19,17
1,19,18,-0.73099995,-2.581,0,11.620809,253.81071,15.119999,0,1,19,18
1,19,19,-1.531,-3.131,0,13.202726,258.9965,15.84,0,1,19,19
1,19,20,-1.1309999,-2.881,0,12.261158,266.6336,16.199999,0,1,19,20
1,19,21,-1.1309999,-3.131,0,11.720751,280.6196,14.759999,0,1,19,21
1,19,22,0.269,-2.7310002,0,10.446206,271.97488,14.04,0,1,19,22
1,19,23,0.919,-1.6309999,0,10.195057,227.86247,18,0,1,19,23
1,20,0,3.919,0.86899996,0,18.11841,220.97165,29.88,0,1,20,0
1,20,1,3.9689999,-0.081,0,21.533897,218.21107,37.079998,0,1,20,1
1,20,2,3.4689999,-0.581,0,19.513195,217.50421,37.44,0,1,20,2
1,20,3,3.419,-0.73099995,0,18.581022,215.53777,33.12,0,1,20,3
1,20,4,3.569,-0.98099995,0,19.469976,213.6901,32.760002,0,1,20,4
1,20,5,3.569,-0.581,0,21.370783,212.61923,36.36,0,1,20,5
1,20,6,3.669,-0.081,0,22.366402,213.17853,38.88,0,1,20,6
1,20,7,3.619,0.319,0,22.288042,211.1224,38.88,0,1,20,7
1,20,8,3.2689998,0.819,0,21.924562,209.5114,38.16,1,1,20,8
1,20,9,3.819,0.61899996,0,23.710857,210.0685,40.68,1,1,20,9
1,20,10,4.369,0.76900005,0,25.189713,210.96368,43.92,1,1,20,10
1,20,11,4.7190003,0.669,0,28.40124,210.46547,49.32,1,1,20,11
1,20,12,4.669,0.819,0,25.772078,204.77512,50.039997,1,1,20,12
1,20,13,4.8190002,0.269,0,24.821732,199.48622,46.079998,1,1,20,13
1,20,14,4.619,-0.181,0,23.683512,199.53674,44.28,1,1,20,14
1,20,15,4.4690003,-0.48099998,0,24.098497,193.82867,41.760002,1,1,20,15
1,20,16,3.819,-1.731,0,23.441502,190.6196,41.760002,1,1,20,16
1,20,17,4.119,-2.931,0,25.233406,194.03627,43.56,0,1,20,17
1,20,18,4.119,-3.4810002,0,25.050413,187.43132,43.92,0,1,20,18
1,20,19,4.119,-3.431,0,24.798225,189.18877,43.56,0,1,20,19
1,20,20,4.7190003,-4.0309997,0,27.466372,190.57347,47.519997,0,1,20,20
1,20,21,4.8190002,-3.7810001,0,30.147717,191.71245,52.199997,0,1,20,21
1,20,22,4.8190002,-3.581,0,30.36403,190.24403,54.36,0,1,20,22
1,20,23,4.519,-2.2310002,0,29.795301,191.85298,53.28,0,1,20,23
1,21,0,4.519,-1.781,0,29.487053,197.77141,53.28,0,1,21,0
1,21,1,4.919,0.018999994,0,29.620802,196.23242,52.92,0,1,21,1
1,21,2,4.2190003,0.719,0.5,28.174456,190.3048,53.28,0,1,21,2
1,21,3,4.9690003,2.9689999,0.4,31.487143,202.1664,54,0,1,21,3
1,21,4,5.869,4.3190002,0.1,30.312773,195.85199,56.88,0,1,21,4
1,21,5,7.9690003,6.269,0,39.02639,209.8759,68.03999,0,1,21,5
1,21,6,8.919,7.369,0,39.6,216.86998,69.12,0,1,21,6
1,21,7,9.769,8.519,0.1,35.406506,227.0601,68.76,0,1,21,7
1,21,8,9.719,8.419,0.1,31.037344,232.06667,61.199997,1,1,21,8
1,21,9,10.019,8.669,0.1,30.563978,226.90913,54,1,1,21,9
1,21,10,10.469,8.919,0,29.533169,225.98767,52.92,1,1,21,10
1,21,11,11.169,9.269,0.1,32.58348,224.9999,57.6,1,1,21,11
1,21,12,11.169,9.419,0.2,35.72898,220.91429,62.639996,1,1,21,12
1,21,13,10.719,8.818999,0,34.54687,213.5245,65.88,1,1,21,13
1,21,14,10.3689995,8.669,0.1,38.342957,214.28693,66.96,1,1,21,14
1,21,15,10.318999,8.219,0,36.388504,205.80447,66.96,1,1,21,15
1,21,16,10.469,7.669,0,41.305977,210.3642,71.64,1,1,21,16
1,21,17,10.669,7.3190002,0,44.15103,212.00534,77.03999,0,1,21,17
1,21,18,11.068999,7.519,0,45.770996,209.18582,80.64,0,1,21,18
1,21,19,10.969,7.919,0.2,45.01152,210.25635,80.64,0,1,21,19
1,21,20,11.219,7.9690003,0.2,48.654636,211.69078,84.96,0,1,21,20
1,21,21,10.969,8.568999,0.8,48.128376,213.09575,87.12,0,1,21,21
1,21,22,11.3689995,8.969,0.4,50.12281,213.57596,87.12,0,1,21,22
1,21,23,11.019,9.6189995,2.6,53.93035,217.40543,99,0,1,21,23
1,22,0,11.3689995,9.8689995,2.4,58.53848,219.7604,102.24,0,1,22,0
1,22,1,11.3689995,9.919,1.3,52.461277,223.3317,97.56,0,1,22,1
1,22,2,12.1189995,10.6189995,0.7,50.77149,240.70874,96.84,0,1,22,2
1,22,3,11.519,9.519,0.1,46.030754,236.80705,93.24,0,1,22,3
1,22,4,10.8689995,8.8689995,0,45.070503,238.72235,80.28,0,1,22,4
1,22,5,10.3689995,8.769,0.4,38.90832,247.70633,78.84,0,1,22,5
1,22,6,10.219,8.318999,0.1,29.59235,260.19397,66.6,0,1,22,6
1,22,7,9.169,7.019,0,26.717722,255.96373,51.839996,0,1,22,7
1,22,8,8.419,6.2190003,0,26.6327,256.71512,49.32,1,1,22,8
1,22,9,8.419,6.019,0,26.415268,252.55272,48.239998,1,1,22,9
1,22,10,8.969,6.169,0,26.882141,249.62347,47.88,1,1,22,10
1,22,11,9.669,5.419,0,33.033802,253.5399,57.239998,1,1,22,11
1,22,12,9.969,5.269,0,30.758411,253.68607,57.239998,1,1,22,12
1,22,13,10.169,5.0690002,0.3,30.173496,252.64589,59.76,1,1,22,13
1,22,14,10.169,4.869,0,32.559605,251.96562,56.88,1,1,22,14
1,22,15,9.818999,4.919,0,31.311722,252.60658,58.32,1,1,22,15
1,22,16,9.219,4.7190003,0,30.758411,253.68607,54.36,1,1,22,16
1,22,17,8.719,4.019,0,31.205997,258.6901,54.36,0,1,22,17
1,22,18,8.519,3.819,0,30.190672,261.77338,54.36,0,1,22,18
1,22,19,7.9690003,3.169,0,28.66694,262.78583,52.56,0,1,22,19
1,22,20,7.7190003,3.0189998,0,26.882141,262.30405,50.039997,0,1,22,20
1,22,21,7.669,2.7689998,0,28.357857,261.97284,49.68,0,1,22,21
1,22,22,7.269,2.669,0,26.478973,262.9717,49.32,0,1,22,22
1,22,23,6.919,2.569,0,26.727423,265.36462,46.8,0,1,22,23
1,23,0,6.519,2.319,0,24.490587,268.31534,46.44,0,1,23,0
1,23,1,6.2190003,3.369,0,20.5484,266.98727,40.68,0,1,23,1
1,23,2,5.8190002,3.2189999,0,16.215992,267.45526,35.28,0,1,23,2
1,23,3,5.4690003,3.169,0,14.408997,257.00537,27.72,0,1,23,3
1,23,4,5.5690002,3.369,0,13.896187,253.44284,25.56,0,1,23,4
1,23,5,5.7190003,4.269,0,13.441071,249.62347,24.48,0,1,23,5
1,23,6,6.519,5.0690002,0,12.096214,233.47105,22.68,0,1,23,6
1,23,7,8.169,6.619,0,17.31746,226.68465,29.16,0,1,23,7
1,23,8,8.719,7.7190003,0.7,20.073025,212.54999,33.12,1,1,23,8
1,23,9,9.1189995,8.469,0.9,26.496098,216.7143,45.719997,1,1,23,9
1,23,10,9.3689995,8.469,0.4,30.631746,209.57774,53.639996,1,1,23,10
1,23,11,9.419,8.269,0.5,31.883888,205.40767,55.079998,1,1,23,11
1,23,12,9.669,8.469,0.3,35.455887,209.16751,61.199997,1,1,23,12
1,23,13,10.318999,9.318999,0.2,37.614403,219.17365,66.24,1,1,23,13
1,23,14,10.719,9.969,0.3,37.420956,225.38972,65.88,1,1,23,14
1,23,15,11.169,10.568999,0.2,38.03243,229.22232,67.32,1,1,23,15
1,23,16,11.318999,10.719,0.1,34.98674,229.59062,66.6,1,1,23,16
1,23,17,11.519,10.8689995,0.1,36.504074,233.017,63.36,0,1,23,17
1,23,18,11.719,11.019,0.1,36.941685,232.12495,64.799995,0,1,23,18
1,23,19,11.769,11.068999,0.1,37.87535,233.89246,67.32,0,1,23,19
1,23,20,11.818999,11.019,0.2,39.938915,236.0234,70.56,0,1,23,20
1,23,21,11.969,10.969,0.1,40.946735,237.56746,72,0,1,23,21
1,23,22,12.169,10.969,0,42.732468,240.19534,75.24,0,1,23,22
1,23,23,12.269,10.818999,0,43.649166,245.12587,78.84,0,1,23,23
1,24,0,11.8689995,10.219,0.1,41.046314,248.38516,77.76,0,1,24,0
1,24,1,11.219,9.568999,0,41.180286,247.9195,77.76,0,1,24,1
1,24,2,10.818999,9.068999,0,38.48129,250.88693,71.28,0,1,24,2
1,24,3,10.419,8.269,0,33.70377,256.40903,66.24,0,1,24,3
1,24,4,9.568999,7.119,0,31.006012,254.51144,59.039997,0,1,24,4
1,24,5,9.169,6.0690002,0,30.147717,258.28757,60.839996,0,1,24,5
1,24,6,8.818999,5.5690002,0,29.834423,261.67444,59.039997,0,1,24,6
1,24,7,8.769,5.4690003,0,28.551426,264.93646,54,0,1,24,7
1,24,8,8.519,5.369,0,26.28,270,50.039997,1,1,24,8
1,24,9,8.8689995,5.519,0,25.56,270,46.079998,1,1,24,9
1,24,10,9.568999,5.9690003,0,25.210283,268.36346,44.639996,1,1,24,10
1,24,11,10.318999,6.0690002,0,23.893261,263.9459,47.519997,1,1,24,11
1,24,12,10.818999,6.019,0,27.729347,268.51218,47.88,1,1,24,12
1,24,13,10.519,6.2190003,0,26.983194,256.89078,51.48,1,1,24,13
1,24,14,10.669,6.769,0,23.224882,251.00325,50.039997,1,1,24,14
1,24,15,10.519,6.5690002,0,22.104116,253.92636,41.760002,1,1,24,15
1,24,16,9.8689995,6.669,0,17.58481,247.1094,37.8,1,1,24,16
1,24,17,9.269,6.8190002,0,16.311613,247.96371,30.599998,0,1,24,17
1,24,18,8.969,6.919,0,16.311613,247.96371,28.44,0,1,24,18
1,24,19,8.8689995,7.019,0,16.071491,254.40712,28.44,0,1,24,19
1,24,20,8.818999,7.119,0,13.276144,257.4712,27.359999,0,1,24,20
1,24,21,8.069,7.0690002,0,7.6367526,261.87,22.68,0,1,24,21
1,24,22,8.069,7.119,0,4.802999,257.00537,12.599999,0,1,24,22
1,24,23,8.019,7.119,0,5.495161,238.39255,8.64,0,1,24,23
1,25,0,8.019,7.269,0,5.3999996,233.13002,10.08,0,1,25,0
1,25,1,7.119,6.769,0,6.12,208.07239,8.28,0,1,25,1
1,25,2,7.519,7.269,0,4.6938252,175.60138,7.92,0,1,25,2
1,25,3,8.019,7.9690003,0.2,7.5685663,182.72626,11.159999,0,1,25,3
1,25,4,8.6189995,8.3689995,0.5,11.928989,185.19434,19.44,0,1,25,4
1,25,5,8.818999,8.469,0.1,15.188415,174.55975,25.199999,0,1,25,5
1,25,6,9.318999,9.1189995,0.1,16.75064,208.21725,27.359999,0,1,25,6
1,25,7,9.6189995,9.219,0,17.208603,217.34943,31.319998,0,1,25,7
1,25,8,9.419,9.019,0.2,17.174677,213.02386,30.239998,1,1,25,8
1,25,9,9.818999,9.269,0.1,20.240198,218.50067,33.839996,1,1,25,9
1,25,10,10.019,9.318999,0.6,19.862083,223.53127,35.64,1,1,25,10
1,25,11,10.1189995,9.519,0.6,19.376562,215.16652,36.36,1,1,25,11
1,25,12,10.068999,9.669,0.1,17.974781,212.73521,33.12,1,1,25,12
1,25,13,10.719,9.469,0,21.638964,224.32605,39.96,1,1,25,13
1,25,14,10.8689995,9.519,0,22.148046,225.65846,41.760002,1,1,25,14
1,25,15,10.519,9.719,0,20.364674,224.9999,42.12,1,1,25,15
1,25,16,10.3689995,9.719,0,19.35314,226.50737,35.28,1,1,25,16
1,25,17,10.1189995,9.6189995,0,20.88,226.39711,35.64,0,1,25,17
1,25,18,9.969,9.6189995,0,21.897945,223.66785,37.079998,0,1,25,18
1,25,19,10.318999,9.818999,0,24.946726,224.9999,42.48,0,1,25,19
1,25,20,10.568999,10.019,0,26.983196,224.9999,46.8,0,1,25,20
1,25,21,10.6189995,10.169,0,29.328403,221.51663,51.12,0,1,25,21
1,25,22,10.469,9.969,0,27.871534,215.53777,51.12,0,1,25,22
1,25,23,10.3689995,9.818999,0.1,27.757378,213.89621,48.6,0,1,25,23
1,26,0,10.469,9.818999,0.2,31.682043,216.21893,54.719997,0,1,26,0
1,26,1,10.818999,10.318999,1.1,34.2,216.86998,59.399998,0,1,26,1
1,26,2,10.919,10.3689995,1,35.90086,226.2188,62.639996,0,1,26,2
1,26,3,11.269,10.568999,0,35.14935,237.12373,62.639996,0,1,26,3
1,26,4,11.318999,10.519,0,35.110615,241.85849,61.56,0,1,26,4
1,26,5,11.169,10.019,0.1,33.441265,255.66454,61.920002,0,1,26,5
1,26,6,10.469,7.5690002,0.1,30.009838,280.36627,57.96,0,1,26,6
1,26,7,8.568999,5.019,0,29.427658,284.88632,53.639996,0,1,26,7
1,26,8,7.119,3.419,0,22.427162,288.7259,50.76,1,1,26,8
1,26,9,6.8190002,2.819,0,19.809813,289.0936,38.16,1,1,26,9
1,26,10,7.3190002,2.619,0,18.345877,285.94547,34.56,1,1,26,10
1,26,11,7.8190002,1.969,0,19.770523,280.49142,35.28,1,1,26,11
1,26,12,8.318999,1.569,0,18.345877,285.94547,36,1,1,26,12
1,26,13,8.919,2.169,0,17.414476,277.1249,34.92,1,1,26,13
1,26,14,9.019,1.819,0,16.62249,274.96964,32.039997,1,1,26,14
1,26,15,8.6189995,2.119,0,14.759999,270,30.239998,1,1,26,15
1,26,16,7.519,2.619,0,12.287555,264.95764,25.919998,1,1,26,16
1,26,17,5.919,2.2689998,0,11.212135,275.52744,21.599998,0,1,26,17
1,26,18,4.619,2.069,0,8.209263,285.25516,18.72,0,1,26,18
1,26,19,2.669,1.119,0,9.693296,291.80148,13.32,0,1,26,19
1,26,20,1.8690001,0.469,0,9.9571085,282.5288,12.24,0,1,26,20
1,26,21,1.769,0.469,0,9.255571,283.49576,12.24,0,1,26,21
1,26,22,1.519,0.219,0,8.891344,291.3707,12.599999,0,1,26,22
1,26,23,1.169,-0.13100001,0,9.360001,292.6199,12.24,0,1,26,23
1,27,0,0.969,-0.681,0,9.659814,296.56497,12.959999,0,1,27,0
1,27,1,3.319,0.919,0,6.379216,286.38962,10.440001,0,1,27,1
1,27,2,3.669,1.119,0,3.8773184,21.801476,7.5599995,0,1,27,2
1,27,3,4.3190002,1.819,0,4.452954,104.03627,5.04,0,1,27,3
1,27,4,4.8190002,2.669,0,5.0911684,171.86998,6.4799995,0,1,27,4
1,27,5,4.8190002,3.119,0,6.2145634,190.00792,7.2,0,1,27,5
1,27,6,4.3190002,3.119,0,8.311245,197.6502,9.36,0,1,27,6
1,27,7,1.469,0.819,0,12.429127,190.00792,15.119999,0,1,27,7
1,27,8,3.7689998,2.2689998,0,9.779817,186.3401,15.119999,1,1,27,8
1,27,9,5.769,3.5189998,0,12.261158,183.3664,20.16,1,1,27,9
1,27,10,6.869,4.0690002,0,15.876775,183.90042,26.64,1,1,27,10
1,27,11,7.269,4.0690002,0,16.215992,182.54475,29.88,1,1,27,11
1,27,12,7.619,3.869,0,18.532133,187.8152,33.48,1,1,27,12
1,27,13,7.669,4.519,0,16.595179,192.5288,35.28,1,1,27,13
1,27,14,7.619,3.7689998,0,14.081478,175.60138,29.88,1,1,27,14
1,27,15,7.119,3.7189999,0,12.758432,163.61038,25.919998,1,1,27,15
1,27,16,6.119,3.869,0,10.966713,156.80138,22.319998,1,1,27,16
1,27,17,5.2190003,3.669,0,10.787993,154.2901,18.72,0,1,27,17
1,27,18,5.269,3.419,0,12.287555,148.17259,20.519999,0,1,27,18
1,27,19,5.5690002,3.369,0,13.891522,148.78166,23.039999,0,1,27,19
1,27,20,6.0690002,3.419,0,15.2947035,153.43501,25.56,0,1,27,20
1,27,21,6.669,3.619,0,16.595179,155.65892,28.08,0,1,27,21
1,27,22,6.919,3.619,0,18.86139,156.3706,32.039997,0,1,27,22
1,27,23,6.769,3.619,0,18.899143,162.25523,32.760002,0,1,27,23
1,28,0,6.619,3.2689998,0,17.114204,165.37909,32.399998,0,1,28,0
1,28,1,5.9690003,3.7189999,0,14.578888,159.77505,28.44,0,1,28,1
1,28,2,5.8190002,3.9689999,0,13.779114,160.1447,24.84,0,1,28,2
1,28,3,5.919,4.119,0,13.627795,167.79955,23.759998,0,1,28,3
1,28,4,5.769,4.0690002,0,12.9249525,167.125,23.4,0,1,28,4
1,28,5,5.669,4.019,0,13.779114,160.1447,23.039999,0,1,28,5
1,28,6,5.769,4.2190003,0,14.007655,154.09355,24.119999,0,1,28,6
1,28,7,5.669,4.119,0,13.849477,152.10283,23.759998,0,1,28,7
1,28,8,5.869,4.419,0,13.527572,154.7989,23.759998,1,1,28,8
1,28,9,6.769,5.019,0,14.81259,154.05775,24.84,1,1,28,9
1,28,10,7.9690003,5.8190002,0,15.0038395,149.74365,26.64,1,1,28,10
1,28,11,8.719,6.169,0,16.1198,156.29735,29.16,1,1,28,11
1,28,12,9.219,6.369,0,15.192682,166.29301,29.519999,1,1,28,12
1,28,13,9.669,6.769,0,14.917212,171.67444,28.08,1,1,28,13
1,28,14,9.818999,6.869,0,14.05845,177.06439,27.72,1,1,28,14
1,28,15,9.519,6.919,0,12.979984,176.82024,26.28,1,1,28,15
1,28,16,8.719,6.669,0,12.371645,188.3658,23.4,1,1,28,16
1,28,17,7.7190003,6.3190002,0,10.538843,187.85323,21.24,0,1,28,17
1,28,18,7.769,6.4690003,0,10.829959,195.42223,18.359999,0,1,28,18
1,28,19,7.669,6.519,0,11.298495,210.65059,19.08,0,1,28,19
1,28,20,7.769,6.7190003,0,10.587918,215.3113,18.72,0,1,28,20
1,28,21,8.269,7.2190003,0,10.948973,207.40749,18.359999,0,1,28,21
1,28,22,8.419,7.4690003,0,11.435313,208.1785,19.08,0,1,28,22
1,28,23,8.519,7.7190003,0,11.923557,208.88649,20.16,0,1,28,23
1,29,0,8.969,8.318999,0,12.181624,214.15974,20.880001,0,1,29,0
1,29,1,9.068999,8.6189995,0,12.096214,216.52895,20.519999,0,1,29,1
1,29,2,9.519,9.068999,0,14.512064,209.7448,23.759998,0,1,29,2
1,29,3,9.669,9.1189995,0,17.208603,217.34943,28.8,0,1,29,3
1,29,4,9.6189995,9.019,0,16.575644,214.3804,29.519999,0,1,29,4
1,29,5,9.3689995,8.818999,0,16.595179,204.34108,28.44,0,1,29,5
1,29,6,9.318999,8.669,0,15.978484,202.52061,28.44,0,1,29,6
1,29,7,9.318999,8.6189995,0,14.759999,192.68037,27,0,1,29,7
1,29,8,9.3689995,8.6189995,0,14.4,180,24.84,1,1,29,8
1,29,9,9.419,8.6189995,0,15.137133,177.27374,25.56,1,1,29,9
1,29,10,9.919,8.8689995,0,14.618837,170.07382,26.28,1,1,29,10
1,29,11,10.818999,9.169,0,14.830076,174.4279,26.64,1,1,29,11
1,29,12,11.169,9.019,0,14.417988,182.86235,27,1,1,29,12
1,29,13,10.818999,9.469,0,15.517629,183.99083,30.239998,1,1,29,13
1,29,14,10.8689995,9.269,0,15.84409,178.69807,30.239998,1,1,29,14
1,29,15,10.568999,9.019,0,13.797912,172.50424,29.16,1,1,29,15
